"Created On","BookingId","Product","Medium","Type","Debit","Credit","Gross Earnings","Bill Number","Available Balance","Utilization","Status","Sub-Type","Deposit Amount","Agent UserId","Payment Reference","Reason","Comments","Payment Fee","Markup","TDS","Ref. Id","Amendment Id","Logged In UserId Id","Booking User Id","Billing Date Time","Entity Code","Transaction Currency","LoggedIn username","Booking username"
"May 9, 2024 7:45 PM","TJ114192183859","AIR","Credit Line","Paid For Order","193960","","","","273126","326874","Success","","193960","","8726471435","","","0","0","0","TJ114192183859","","31061288","31061288","May 9, 2024 7:45 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 9, 2024 8:07 PM","TJ113092179130","AIR","Credit Line","Reverse","","77645","","","350771","249229","Success","Utilisation Adjustment","77645","","5924200658","","","0","0","0","TJ113092179130","","51058286","31061288","May 9, 2024 8:07 PM","","","Yesanna Bhandari","ASPIRE TOURISM INDIA PVT LTD"
"May 9, 2024 8:29 PM","TJ115192187301","AIR","Credit Line","Paid For Order","77645","","","","273126","326874","Success","","77645","","0565163817","","","0","0","0","TJ115192187301","","31061288","31061288","May 9, 2024 8:29 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 10, 2024 10:51 AM","TJ111092216552","AIR","Credit Line","Paid For Order","158325","","","","114801","485199","Success","","158325","","8212275402","","","0","5000","0","TJ111092216552","","31061288","31061288","May 10, 2024 10:51 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 10, 2024 10:51 AM","TJ111092216552","AIR","Credit Line","Commission","","760","800","","115561","484439","Success","Utilisation Adjustment","​-","","5602279207","","","0","0","40","TJ111092216552","","31061288","31061288","May 10, 2024 10:51 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 10, 2024 10:56 AM","TJ110992216996","AIR","Credit Line","Paid For Order","84260","","","","31301","568699","Success","","84260","","1594785383","","","0","8000","0","TJ110992216996","","31061288","31061288","May 10, 2024 10:56 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 10, 2024 10:56 AM","TJ110992216996","AIR","Credit Line","Commission","","608","640","","31909","568091","Success","Utilisation Adjustment","​-","","1003250922","","","0","0","32","TJ110992216996","","31061288","31061288","May 10, 2024 10:56 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 13, 2024 10:58 AM","304292441443","WALLET_TOPUP","Credit Line","Topup","","468091","","087822718713","500000","100000","Success","Bill Settle","468091","","7044734551","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113285520663","","0","0","0","304292441443","","31061288","31061288","May 13, 2024 10:58 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 13, 2024 1:19 PM","TJ117692457134","AIR","Credit Line","Paid For Order","17011","","","","482989","117011","Success","","17011","","8970715947","","","0","1000","0","TJ117692457134","","31061288","31061288","May 13, 2024 1:19 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 13, 2024 1:19 PM","TJ117692457134","AIR","Credit Line","Commission","","190","200","","483179","116821","Success","Utilisation Adjustment","​-","","3002725053","","","0","0","10","TJ117692457134","","31061288","31061288","May 13, 2024 1:19 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 13, 2024 1:24 PM","TJ110492457628","AIR","Credit Line","Paid For Order","21075","","","","462104","137896","Success","","21075","","0509328693","","","0","2000","0","TJ110492457628","","31061288","31061288","May 13, 2024 1:24 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 13, 2024 1:24 PM","TJ110492457628","AIR","Credit Line","Commission","","152","160","","462256","137744","Success","Utilisation Adjustment","​-","","5252181403","","","0","0","8","TJ110492457628","","31061288","31061288","May 13, 2024 1:24 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 16, 2024 12:22 PM","303592726571","WALLET_TOPUP","Credit Line","Topup","","100000","","087822718713","562256","37744","Success","Bill Settle","100458","","0680922802","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113289570374","","0","0","0","303592726571","","31061288","31061288","May 16, 2024 12:22 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 16, 2024 12:22 PM","303592726571","WALLET_TOPUP","Credit Line","Topup","","458","","","562714","37286","Success","Utilisation Adjustment","100458","","4546279770","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113289570374","","0","0","0","303592726571","","31061288","31061288","May 16, 2024 12:22 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 19, 2024 5:01 PM","TJ101992990793","AIR","Credit Line","Paid For Order","107443","","","","455271","144729","Success","","107443","","9722588523","","","0","4200","0","TJ101992990793","","31061288","31061288","May 19, 2024 5:01 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 20, 2024 1:37 PM","TJ207493046353","HOTEL","Credit Line","Paid For Order","4687.76","","","","450583.24","149416.76","Success","","4687.76","","7163368591","","","0","1003","0","TJ207493046353","","31061288","31061288","May 20, 2024 1:37 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 20, 2024 1:53 PM","TJ208393048535","HOTEL","Credit Line","Paid For Order","21648.79","","","","428934.45","171065.55","Success","","21648.78","","6648519448","","","0","2355.99","0","TJ208393048535","","31061288","31061288","May 20, 2024 1:53 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 20, 2024 3:19 PM","TJ208393048535","HOTEL","Credit Line","Reverse","","21648.79","","","450583.24","149416.76","Success","Utilisation Adjustment","21648.79","","4949219449","","","0","0","0","TJ208393048535","","633695","31061288","May 20, 2024 3:19 PM","","","Ravi Yadav","ASPIRE TOURISM INDIA PVT LTD"
"May 20, 2024 3:23 PM","TJ205893057431","HOTEL","Credit Line","Paid For Order","22647.17","","","","427936.07","172063.93","Success","","22647.18","","0724746509","","","0","2000.01","0","TJ205893057431","","31061288","31061288","May 20, 2024 3:23 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 23, 2024 10:22 AM","308093292835","WALLET_TOPUP","Netbanking","Topup","148347.23","","","","0","","Failure","","144729","","1871266360","Payment Failed. Paid using: Payphi; Payment Fee: 3618.23; Failure reason: Request processed successfully","","3618.23","0","0","308093292835","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 23, 2024 10:27 AM","301993293227","WALLET_TOPUP","Credit Line","Topup","","97000","","102562962871","524936.07","75063.93","Success","Bill Settle","97000","","1225720200","Paid using: Payphi; Payment Fee: 2425.00; Merchant Txn Id: 2200176894761","","0","0","0","301993293227","","31061288","31061288","May 23, 2024 10:27 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 23, 2024 10:29 AM","308493293433","WALLET_TOPUP","Credit Line","Topup","","47729","","102562962871","572665.07","27334.93","Success","Bill Settle","47729","","4266073325","Paid using: Payphi; Payment Fee: 1193.23; Merchant Txn Id: 2200176895953","","0","0","0","308493293433","","31061288","31061288","May 23, 2024 10:29 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 23, 2024 10:33 AM","TJ116093293665","AIR","Credit Line","Paid For Order","41870","","","","530795.07","69204.93","Success","","41870","","5164766513","","","0","500","0","TJ116093293665","","31061288","31061288","May 23, 2024 10:33 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 23, 2024 10:38 AM","TJ114193294209","AIR","Credit Line","Paid For Order","85530","","","","445265.07","154734.93","Success","","85530","","7525368930","","","0","1000","0","TJ114193294209","","31061288","31061288","May 23, 2024 10:38 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 23, 2024 10:38 AM","TJ114193294209","AIR","Credit Line","Commission","","646","680","","445911.07","154088.93","Success","Utilisation Adjustment","​-","","5230414432","","","0","0","34","TJ114193294209","","31061288","31061288","May 23, 2024 10:38 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 26, 2024 10:41 AM","TJ113193538199","AIR","Credit Line","Paid For Order","34133","","","","411778.07","188221.93","Success","","34133","","5234684761","","","0","0","0","TJ113193538199","","31061288","31061288","May 26, 2024 10:41 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 26, 2024 10:41 AM","TJ113193538199","AIR","Credit Line","Commission","","342","360","","412120.07","187879.93","Success","Utilisation Adjustment","​-","","7102869118","","","0","0","18","TJ113193538199","","31061288","31061288","May 26, 2024 10:41 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 27, 2024 8:45 PM","TJ116493652781","AIR","Credit Line","Paid For Order","31347","","","","380773.07","219226.93","Success","","31347","","0591182854","","","0","4000","0","TJ116493652781","","31061288","31061288","May 27, 2024 8:45 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 29, 2024 3:26 PM","309193793378","WALLET_TOPUP","Credit Line","Topup","","164191","","937435758172","544964.07","55035.93","Success","Bill Settle","164191","","4652555107","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113306626430","","0","0","0","309193793378","","31061288","31061288","May 29, 2024 3:26 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 30, 2024 7:31 PM","302093900340","WALLET_TOPUP","Credit Line","Topup","","23688.93","","937435758172","568653","31347","Success","Bill Settle","31883","","2426336305","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113308570211","","0","0","0","302093900340","","31061288","31061288","May 30, 2024 7:31 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 30, 2024 7:31 PM","302093900340","WALLET_TOPUP","Credit Line","Topup","","8194.07","","","576847.07","23152.93","Success","Utilisation Adjustment","31883","","0343347615","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113308570211","","0","0","0","302093900340","","31061288","31061288","May 30, 2024 7:31 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 31, 2024 3:03 PM","TJ103693955826","AIR","Credit Line","Paid For Order","36572","","","","540275.07","59724.93","Success","","36572","","7811924395","","","0","2000","0","TJ103693955826","","31061288","31061288","May 31, 2024 3:03 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"May 31, 2024 3:03 PM","TJ103693955826","AIR","Credit Line","Commission","","261.3","275.06","","540536.37","59463.63","Success","Utilisation Adjustment","​-","","7040025783","","","0","0","13.76","TJ103693955826","","31061288","31061288","May 31, 2024 3:03 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 1, 2024 6:21 PM","TJ111694055548","AIR","Credit Line","Paid For Order","34555","","","","505981.37","94018.63","Success","","34555","","1421835972","","","0","3000","0","TJ111694055548","","31061288","31061288","Jun 1, 2024 6:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 1, 2024 6:21 PM","TJ111694055548","AIR","Credit Line","Commission","","374.3","394","","506355.67","93644.33","Success","Utilisation Adjustment","​-","","1545528404","","","0","0","19.7","TJ111694055548","","31061288","31061288","Jun 1, 2024 6:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 1, 2024 7:21 PM","TJ204894058749","HOTEL","Credit Line","Paid For Order","17467.04","","","","488888.63","111111.37","Success","","17467.02","","4789262052","","","0","3000","0","TJ204894058749","","31061288","31061288","Jun 1, 2024 7:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 2, 2024 12:24 PM","309594093324","WALLET_TOPUP","Credit Line","Topup","","8000","","","496888.63","103111.37","Success","Utilisation Adjustment","8000","","4477409445","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200179854286","","0","0","0","309594093324","","31061288","31061288","Jun 2, 2024 12:24 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 4, 2024 7:38 PM","302594291038","WALLET_TOPUP","Credit Line","Topup","","60112","","640258852051","557000.63","42999.37","Success","Bill Settle","60112","","0137118800","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113315689677","","0","0","0","302594291038","","31061288","31061288","Jun 4, 2024 7:38 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 5, 2024 10:05 AM","302694317045","WALLET_TOPUP","Credit Line","Topup","","3900","","640258852051","560900.63","39099.37","Success","Bill Settle","3900","","2623357845","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400180672540","","0","0","0","302694317045","","31061288","31061288","Jun 5, 2024 10:05 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 6, 2024 7:20 PM","304794455447","WALLET_TOPUP","Credit Line","Topup","","35800","","640258852051","596700.63","3299.37","Success","Bill Settle","35800","","5303883253","Paid using: Payphi; Payment Fee: 895.00; Merchant Txn Id: 4400181229385","","0","0","0","304794455447","","31061288","31061288","Jun 6, 2024 7:20 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 6, 2024 7:23 PM","302094455859","WALLET_TOPUP","Credit Line","Topup","","3299.37","","640258852051","600000","0","Success","Bill Settle","4200","","3461380371","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400181230264","","0","0","0","302094455859","","31061288","31061288","Jun 6, 2024 7:23 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 6, 2024 7:23 PM","302094455859","WALLET_TOPUP","Deposit","Topup","","900.63","","","900.63","","Success","","4200","","7369165529","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400181230264","","0","0","0","302094455859","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 6, 2024 7:33 PM","TJ119894456292","AIR","Credit Line","Paid For Order","35140.25","","","","564859.75","35140.25","Success","","36040.88","","8843144953","","","0","2000","0","TJ119894456292","","31061288","31061288","Jun 6, 2024 7:33 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 6, 2024 7:33 PM","TJ119894456292","AIR","Deposit","Paid For Order","900.63","","","","0","","Success","","36040.88","","4345578610","","","0","0","0","TJ119894456292","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 6, 2024 7:44 PM","TJ117394457346","AIR","Credit Line","Paid For Order","18410.26","","","","546449.49","53550.51","Success","","18410.26","","5808879728","","","0","2000","0","TJ117394457346","","31061288","31061288","Jun 6, 2024 7:44 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 6, 2024 7:55 PM","TJ111994458282","AIR","Credit Line","Paid For Order","38589.8","","","","507859.69","92140.31","Success","","38589.8","","5353782686","","","0","2000","0","TJ111994458282","","31061288","31061288","Jun 6, 2024 7:55 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 15, 2024 10:22 AM","306495193865","WALLET_TOPUP","Credit Line","Topup","","35576","","695742217228","543435.69","56564.31","Success","Bill Settle","35576","","8537794185","Paid using: hdfc_ccavenue; Payment Fee: 604.79; Merchant Txn Id: 113331151212","","0","0","0","306495193865","","31061288","31061288","Jun 15, 2024 10:22 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 15, 2024 12:52 PM","308095209497","WALLET_TOPUP","Credit Line","Topup","","56564","","695742217228","599999.69","0.31","Success","Bill Settle","56564","","9627160066","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113331420233","","0","0","0","308095209497","","31061288","31061288","Jun 15, 2024 12:52 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 15, 2024 2:57 PM","304395222915","WALLET_TOPUP","Netbanking","Topup","1","","","","0","","Failure","","1","","5433766349","Payment Failed. Paid using: Payphi; Payment Fee: 0.00; Failure reason: Transaction Not available in system","","0","0","0","304395222915","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 15, 2024 2:58 PM","302695222954","WALLET_TOPUP","Credit Line","Topup","","0.31","","695742217228","600000","0","Success","Bill Settle","10","","1119871823","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200184117636","","0","0","0","302695222954","","31061288","31061288","Jun 15, 2024 2:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 15, 2024 2:58 PM","302695222954","WALLET_TOPUP","Deposit","Topup","","9.69","","","9.69","","Success","","10","","2821984868","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200184117636","","0","0","0","302695222954","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jun 15, 2024 7:10 PM","TJ114195246258","AIR","Deposit","Paid For Order","9.69","","","","0","","Success","","12809","","6817230674","","","0","0","0","TJ114195246258","TJA9595240505","81052490","31061288","","","","Kiran Dhanawade","ASPIRE TOURISM INDIA PVT LTD"
"Jun 15, 2024 7:10 PM","TJ114195246258","AIR","Credit Line","Paid For Order","12799.31","","","","587200.69","12799.31","Success","","12809","","6517529334","","","0","0","0","TJ114195246258","TJA9595240505","81052490","31061288","Jun 15, 2024 7:10 PM","","","Kiran Dhanawade","ASPIRE TOURISM INDIA PVT LTD"
"Jun 19, 2024 12:50 PM","307695511304","WALLET_TOPUP","Credit Line","Topup","","12799.31","","676345743474","600000","0","Success","Bill Settle","12799.31","","2605688930","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113337051360","","0","0","0","307695511304","","31061288","31061288","Jun 19, 2024 12:50 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
